PM10,EM5_VOC,EM5_NH3,EM5_PM2.5,EM6_CO,EM6_NOX,EM6_SOX,EM6_TSP,EM6_PM10,EM6_VOC,EM6_NH3,EM6_PM2.5,EM7_CO,EM7_NOX,EM7_SOX,EM7_TSP,EM7_PM10,EM7_VOC,EM7_NH3,EM7_PM2.5,EM8_CO,EM8_NOX,EM8_SOX,EM8_TSP,EM8_PM10,EM8_VOC,EM8_NH3,EM8_PM2.5,EM9_CO,EM9_NOX,EM9_SOX,EM9_TSP,EM9_PM10,EM9_VOC,EM9_NH3,EM9_PM2.5,POP_DEN,YD_FREQ,X_COORD,Y_COORD
,115348,0,0,0,0,0,0,0,1692102,0,0,6204447,2152531,37093,118689,118689,1061446,62282,0,232204,793871,13095,30607,30607,94795,2471,0,142,587,113,16,3,272,0,0,18342.64,0,127.017522,37.60565953
95.15868263,66108,0,0,0,0,0,0,0,781504,0,0,4679964,1648555,28688,93436,93436,798496,44021,0,61542,211835,3463,8075,8075,25129,664,0,303,1091,242,30,6,12,0,0,14887.84,0,127.0111307,37.64343558
,88412,0,0,0,0,0,0,0,884385,0,0,5683493,1959113,33237,103037,103037,978366,61513,0,84510,288963,4759,11146,11146,34476,900,0,120,2275,69,46,9,6653,0,0,17848.05,0,127.032313,37.6690665
84.50449102,94988,0,0,0,0,0,0,0,968753,0,0,9561804,3268356,54520,164853,164853,1648350,109384,0,66163,212769,3812,9079,9079,26953,615,0,48198,173513,38558,4820,916,1928,0,0,18238.94,0,127.074984,37.65247371
45.2119403,92579,0,0,0,0,0,0,0,1506124,0,0,6734900,2499849,42395,137176,137176,1164939,70586,0,206085,692982,11705,27530,27530,83929,2127,0,467,6546,302,136,26,17571,0,0,15739.28,0,126.9269546,37.61917031
72.91928251,95387,0,0,0,0,0,0,0,899965,0,0,5319694,1882977,31848,100537,100537,919101,59770,0,184533,540283,11033,26947,26947,74664,1403,0,1053,18018,634,365,70,51370,0,0,20809.53,0,126.9389963,37.5777399
95.91505216,113572,0,0,0,0,0,0,0,2452009,0,0,6646685,2434475,41040,134737,134737,1151745,68111,0,136480,464674,7709,18046,18046,55687,1442,0,115,414,92,11,2,5,0,0,15880.91,0,126.9081996,37.55926609
95.11746988,160815,0,0,0,0,0,0,0,2089238,0,0,8018367,2914743,48981,155149,155149,1386585,91908,0,222898,765827,12508,29311,29311,90912,2400,0,54465,219665,43227,5878,1116,87282,0,0,27832.96,0,126.8554009,37.52473828
67.83433735,167956,0,0,0,0,0,0,0,2242780,0,0,8546668,3314634,55873,181874,181874,1485280,95816,0,957313,1876252,52941,33523,33451,161202,2741,0,648,4101,492,97,18,6409,0,0,12598.8,0,126.8227263,37.56118818
54.32352941,109363,0,0,0,0,0,0,0,3211414,0,0,6739821,2703166,46069,153057,153057,1166088,72670,0,96782,321706,5500,13012,13012,39423,970,0,8095,64382,5960,1455,276,127447,0,0,20653.16,0,126.856224,37.49435105
76.85416667,69347,0,0,0,0,0,0,0,3115819,0,0,3913276,2061368,34904,123091,123091,680166,45430,0,81836,278442,4623,10823,10823,33403,863,0,487,2932,372,70,13,4275,0,0,20032.84,0,126.900749,37.46050959
51.05208333,219754,0,0,0,0,0,0,0,4161423,0,0,7265630,3106739,53150,180709,180709,1270876,81713,0,174075,495431,10600,26015,26015,70803,1244,0,777,9800,519,206,39,25296,0,0,16561.56,0,126.9100993,37.52225693
79.84695652,63580,0,0,0,0,0,0,0,1332540,0,0,5844272,1902163,32040,98137,98137,1008413,61780,0,150478,501581,8595,20244,20244,61403,1525,0,192,1723,138,38,7,3731,0,0,24832.58,0,126.9515762,37.49882303
,101664,0,0,0,0,0,0,0,1539330,0,0,7136270,2517903,43125,137714,137714,1228242,73952,0,179966,619465,10125,23609,23609,73485,1942,0,420,1511,336,42,8,17,0,0,17849.68,0,126.9452712,37.46731847
62.17331288,410873,0,0,0,0,0,0,0,5583583,0,0,8417627,4199141,68196,226021,226021,1456271,123120,0,367587,1265128,20678,48230,48230,150079,3965,0,1157,17065,737,352,67,46587,0,0,8355.22,0,127.0311645,37.47323893
96.85119048,476156,0,0,0,0,0,0,0,5511326,0,0,12759840,4536568,74572,225802,225802,2216200,160817,0,410189,1410414,23057,53889,53889,167281,4421,0,36810,133253,29437,3694,702,4132,0,0,13671.05,0,127.0629332,37.49658987
93.49206349,64696,0,0,0,0,0,0,0,716321,0,0,2281452,1128661,18890,65637,65637,399626,34188,0,74065,254939,4167,9717,9717,30244,800,0,150,540,120,15,3,6,0,0,11038.53,0,128.5854561,35.83494554
61.77364341,11800,0,0,0,0,0,0,0,283475,0,0,1053440,794899,13632,54686,54686,206076,8890,0,16461,56658,926,2159,2159,6722,177,0,354,1273,283,35,7,14,0,0,20344.13,0,129.0317171,35.10516827
55.30298273,199641,0,0,0,0,0,0,0,2285722,0,0,6021315,2960574,48346,163082,163082,1062806,97768,0,405138,1344334,23064,54806,54806,164780,4089,0,262,1465,202,36,6,1892,0,0,5970.36,0,128.6614097,35.83361702
45.8272,175865,0,0,0,0,0,0,0,2106237,0,0,1675958,794810,14097,47030,47030,295090,19921,0,37680,129698,2119,4943,4943,15385,407,0,208,749,166,21,4,8,0,0,12871.57,0,129.0649903,35.07837557
47.69243986,123554,0,0,0,0,0,0,0,2133963,0,0,5380685,2497948,42727,145083,145083,941641,59010,0,335480,1076856,19428,46315,46315,136332,3148,0,545,1963,436,55,10,22,0,0,14375.23,0,129.0432387,35.16494092
60.0922619,500924,0,0,0,0,0,0,0,1245507,0,0,1915224,1612112,29415,120439,120439,416171,14482,0,1252966,4658881,2271036,173149,115034,256409,5796,0,6433,56378,4660,1251,238,120089,0,0,711.81,0,126.4804392,37.46747634
68.7444795,265360,0,0,0,0,0,0,0,1026335,0,0,4285740,2902242,50416,195129,195129,834567,45259,0,106001,348972,6058,14330,14330,43222,1039,0,901,3243,721,90,17,36,0,0,11810.3,0,129.0941906,35.12582939
65.09876543,85129,0,0,0,0,0,0,0,829128,0,0,3513079,1728489,29681,98675,98675,614226,45686,0,143107,425228,8538,20932,20932,57731,1155,0,149,538,120,15,3,6,0,0,8133.38,0,129.0236161,35.22893322
79.8139881,137866,0,0,0,0,0,0,0,3405541,0,0,4528017,2161730,38071,125076,125076,795001,57331,0,334026,2670048,2141798,155754,99615,132252,4760,0,43300,339055,31959,7681,1459,662505,0,0,9392.38,0,128.9745193,35.08903727
67.81994048,111329,0,0,0,0,0,0,0,1500969,0,0,3683317,2366200,38825,144334,144334,672245,48034,0,80248,275163,4500,10587,10587,32570,863,0,489,1759,391,49,9,20,0,0,4385.18,0,129.0917149,35.2585974
60.7,149558,0,0,0,0,0,0,0,3329721,0,0,8325859,3374633,55990,202386,202386,1482065,95144,0,200599,683366,11322,26514,26514,81837,2119,0,7640,42500,5893,1039,197,54401,0,0,17262.39,0,126.7211168,37.49660451
59.55886736,62706,0,0,0,0,0,0,0,828322,0,0,2972126,1520728,26272,90832,90832,531578,35027,0,78080,265187,4419,10354,10354,31801,823,0,161,581,129,16,3,6,0,0,18733.17,0,129.0831183,35.18211655
76.88358209,168583,0,0,0,0,0,0,0,3974412,0,0,4160518,2329919,40659,145979,145979,748675,48014,0,93327,277950,5595,13598,13598,37813,754,0,1104,14173,733,297,56,36837,0,0,8380.33,0,128.9867641,35.1577265
45.04477612,34802,0,0,0,0,0,0,0,570727,0,0,1250303,712082,12202,44391,44391,214073,19999,0,66054,226466,3697,8710,8710,26887,711,0,135,2704,76,54,10,17529,0,0,2438.93,0,126.9494007,35.1170729
87.25299401,41982,0,0,0,0,0,0,0,1294505,0,0,1345355,731122,12387,46848,46848,234877,16145,0,84586,291162,4759,11097,11097,34541,912,0,332,6634,186,133,25,19637,0,0,12655.04,0,128.5937333,35.86630699
,130407,0,0,0,0,0,0,0,1126977,0,0,4319183,2296744,39755,146520,146520,761052,67276,0,114753,384754,6359,15509,15509,46006,1203,0,11902,46357,9470,1255,238,13141,0,0,4499.76,0,127.0683716,37.73616373
75.30126183,544845,0,0,0,0,0,0,0,1947579,0,0,4426905,2998808,50219,176304,176304,784980,63422,0,467126,1248477,25042,50570,50560,150988,3400,0,82,1636,46,33,6,4842,0,0,1843.99,0,128.6857983,35.93420514
46.35384615,91112,0,0,0,0,0,0,0,1197406,0,0,3359185,1829412,31513,113332,113332,584068,43069,0,93133,282478,5538,13416,13416,37896,777,0,421,5692,276,119,22,15071,0,0,15990.68,0,128.54982,35.87477431
,256638,0,0,0,0,0,0,0,3433660,0,0,2878745,2011378,34694,129907,129907,504817,48644,0,264537,670293,14961,27750,27740,77437,1537,0,2217,44330,1241,887,168,131218,0,0,1179.99,0,126.7528088,35.16473262
48.34602076,164240,0,0,0,0,0,0,0,4197402,0,0,5273203,4289574,71744,254831,254831,939444,78351,0,373388,1251932,21062,50174,50174,151571,3853,0,424,7040,258,143,28,19910,0,0,4340.01,0,128.57733,35.92870071
66.15781488,103624,0,0,0,0,0,0,0,1995347,0,0,4010723,2068431,34923,124276,124276,714476,68255,0,85639,294020,4806,11268,11268,34921,921,0,32011,151629,25076,3867,735,132552,0,0,15056.81,0,126.955438,37.40032745
64.20597015,61492,0,0,0,0,0,0,0,850329,0,0,2938423,1717580,28791,105003,105003,517137,54082,0,102714,322588,5889,14402,14402,41532,919,0,489,1762,392,49,9,20,0,0,4329.59,0,127.4110469,36.28067646
48.92559524,325574,0,0,0,0,0,0,0,1550659,0,0,2294180,2042655,31510,114461,114461,411826,44172,0,294974,984143,16502,39821,39821,119146,3021,0,865,5894,652,138,26,167846,0,0,969.27,0,127.3332368,36.376617
95.67741935,170732,0,0,0,0,0,0,0,5035622,0,0,4108031,3474089,58089,218802,218802,730809,84522,0,587800,2224643,768146,127904,108471,223018,5108,0,14358,244290,8668,4959,943,772509,0,0,792.28,0,126.9876401,37.01172482
64.15625,117406,0,0,0,0,0,0,0,1816729,0,0,2967198,3154980,49679,183875,183875,548844,49249,0,204216,554982,12549,31262,31262,82707,1294,0,101305,1510841,64271,31097,5908,4138556,0,0,3374.75,0,127.4401448,36.41200897
61.07589286,14049,0,0,0,0,0,0,0,1332531,0,0,1271331,701472,12210,47543,47543,242012,11837,0,34552,114971,1967,4638,4638,14092,347,0,1588,17301,1101,371,71,41850,0,0,10739.15,0,126.6396443,37.48293081
56.20064067,1168930,0,0,0,0,0,0,0,3855759,0,0,5744157,3230841,51931,186852,186852,1047588,85105,0,489459,2908462,1762163,156245,110378,196116,6121,0,76668,527756,57650,12272,2332,1067535,0,0,4805.88,0,129.3284145,35.51578349
66.2012012,129656,0,0,0,0,0,0,0,3248279,0,0,7104619,3461446,58712,216852,216852,1293103,76674,0,310817,1065752,17509,40890,40890,126887,3327,0,5552,70964,3696,1487,282,184114,0,0,17571.98,0,126.6645592,37.45253679
65.62460064,58925,0,0,0,0,0,0,0,20905749,0,0,1863845,714260,12404,39201,39201,321609,34627,0,194733,1523470,1203136,88429,56904,77164,2748,0,4002,80030,2242,1601,304,236880,0,0,5221.83,0,129.4262891,35.52530803
81.5373701,152674,0,0,0,0,0,0,0,8278525,0,0,7100533,3440139,57580,209827,209827,1235405,78055,0,195309,666054,10904,25900,25900,79218,2083,0,5230,73487,3384,1523,289,197379,0,0,7171.87,0,126.726369,37.43128764
55.26576577,688047,0,0,0,0,0,0,0,3517757,0,0,3043924,3904394,60523,237113,237113,595252,57529,0,499727,3554012,2749354,214393,142390,189404,6453,0,2132,42617,1193,852,162,182572,0,0,225.54,0,129.1871214,35.54635373
60.73735119,580188,0,0,0,0,0,0,0,7401193,0,0,5621244,2807336,48497,183973,183973,1011458,64249,0,392685,2249562,1289527,118848,85328,156802,4898,0,13190,245146,7660,4935,938,2591490,0,0,3148.72,0,126.6562773,37.55775669
87.32601503,61431,0,0,0,0,0,0,0,1899939.5,0,0,2177652,1095056.5,18842,65271.5,65271.5,386393,37236,0,71530.5,245103,4006,9442,9442,29054.5,768.5,0,33803.5,154834,26558,3987,757.5,120898.5,0,0,9337.07,0,127.0161813,37.27738613
52.53221621,15635,0,0,0,0,0,0,0,248059,0,0,1070764,704591,12551,51666,51666,201989,9851,0,108062,267682,4158,19481,19481,31959,870,0,155,1204,115,28,5,2335,0,0,162.78,0,126.4019571,37.71241251
52.10911809,61431,0,0,0,0,0,0,0,1899939.5,0,0,2177652,1095056.5,18842,65271.5,65271.5,386393,37236,0,71530.5,245103,4006,9442,9442,29054.5,768.5,0,33803.5,154834,26558,3987,757.5,120898.5,0,0,,0,127.0566463,37.27491265
86.46142209,114609,0,0,0,0,0,0,0,1389940,0,0,3014151,1846893,30705,110926,110926,523857,39287,0,206909,709607,11594,27270,27270,84210,2223,0,6989,36286,5429,902,172,40410,0,0,5600.7,0,127.1040981,37.43510565
93.98628049,75179,0,0,0,0,0,0,0,2266919,0,0,2802721,1634487,28031,98142,98142,489247,52604,0,174685,498621,10533,26092,26092,70735,1265,0,18296,100935,14124,2471,470,127247,0,0,7401.62,0,126.9210659,37.34341221
75.05055292,51488,0,0,0,0,0,0,0,1095440,0,0,3309403,1658031,28855,100096,100096,567927,54979,0,134170,451915,7472,18007,18007,54073,1403,0,59769,233196,47552,6307,1199,67420,0,0,6436.88,0,126.8506441,35.13538767
102.1331316,1285458,0,0,0,0,0,0,0,1879856,0,0,4586413,2830123,46123,154742,154742,785659,101600,0,206742,709199,11584,27244,27244,84142,2222,0,6989,36286,5429,902,172,40968,0,0,5781.18,0,127.1060172,37.379235
51.76154993,137534,0,0,0,0,0,0,0,2461901,0,0,5384043,3124715,53860,195719,195719,932722,81216,0,228498,767635,12736,30718,30718,92309,2380,0,1203,24053,673,481,91,71297,0,0,3894.1,0,126.92542,35.1929468
48.79464286,103624,0,0,0,0,0,0,0,1671669,0,0,2932310,1692072,29307,105725,105725,513426,47113,0,89123,302526,5022,11817,11817,36328,935,0,4427,40041,3189,884,168,87126,0,0,7146.72,0,126.9113156,37.40406944
95.89925685,205722,0,0,0,0,0,0,0,8539410,0,0,8936513,4827076,84485,310835,310835,1576393,133374,0,590014,1938066,33154,72397,72393,227308,5864,0,100252,419022,79349,11087,2108,213661,0,0,14614.9,0,126.7886262,37.50420496
,92787,0,0,0,0,0,0,0,748444,0,0,2624217,1440917,23301,84582,84582,471559,47364,0,60433,199846,3290,7969,7969,23768,622,0,1,4,1,0,0,0,0,0,6299.28,0,129.3084529,35.57078873
115.6484623,123759,0,0,0,0,0,0,0,5269801,0,0,3424118.5,2268254,39758,145595.5,145595.5,596469.5,62716,0,354279,1211017.5,19769.5,46898.5,46898.5,143794,3797.5,0,39080,381498,27740,8313,1579.5,870242,0,0,,0,126.6939455,37.28184769
,456479,0,0,0,0,0,0,0,2488124,0,0,4262457,2358086,40626,146118,146118,743128,77588,0,419018,1419177,23460,56129,56129,168185,4478,0,9893,89148,7131,1969,374,193506,0,0,2246.07,0,126.878558,37.65577278
75.65862615,748692,0,0,0,0,0,0,0,116834,0,0,1092956,825096,12674,48111,48111,198322,21242,0,3904,11431,180,615,615,1379,35,0,14346,57443,11391,1540,293,21493,0,0,1985.75,0,127.0026203,37.43378451
44.28224583,182814,0,0,0,0,0,0,0,2415905,0,0,3948454,3130754,53484,209595,209595,690835,82570,0,157168,443731,8323,24191,24191,59514,1204,0,7950,148113,4611,2980,567,431365,0,0,815.34,0,127.2436301,37.66249361
68.69922481,183346,0,0,0,0,0,0,0,2172184,0,0,4044148,3189424,51229,204570,204570,716123,61367,0,380830,1044924,20030,60218,60218,140617,2855,0,192,2516,126,53,10,35013,0,0,660.23,0,126.9894505,36.02289432
,7905,0,0,0,0,0,0,0,113657,0,0,361757,292423,4443,18543,18543,64359,8002,0,31668,76672,1162,5783,5783,9362,246,0,512,1842,409,51,10,11197,0,0,35.88,,128.0002664,38.17562751
55.99655766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.93,0,127.4913166,36.72044207
86.70331325,98038,0,0,0,0,0,0,0,1587458,0,0,3599715,1650666,28996,102260,102260,632380,51765,0,97435,330403,5385,13033,13033,39243,1035,0,51558,212079,40859,5640,1072,97550,0,0,8735.74,0,126.8646258,37.44509943
69.24285714,60608,0,0,0,0,0,0,0,767482,0,0,1966365,1641300,26706,112391,112391,377336,28312,0,203936,539760,10717,32508,32508,76973,1348,0,123,2080,74,42,8,21826,0,0,164.29,,128.1410351,37.059811
54.20027361,48110,0,0,0,0,0,0,0,808087,0,0,2058288,2307016,37347,147434,147434,397226,38628,0,462981,3390187,2699504,206547,135818,177346,5916,0,1716,31449,1003,633,120,107955,0,0,309.9,0,127.6550914,35.02166119
52.08951447,167520,0,0,0,0,0,0,0,2767494,0,0,4040912,2525847,43624,172643,172643,781008,59183,0,196511,471773,9187,22614,22610,57417,1339,0,12450,224930,7324,4540,863,683679,0,0,655.26,0,129.4378806,35.9579155
58.1483871,193273,0,0,0,0,0,0,0,1475518,0,0,3284755,3089488,50215,194042,194042,593227,58559,0,179042,509453,8970,26562,26562,65086,1489,0,622,6602,434,142,27,91001,0,0,316.11,0,127.9295763,37.3081487
68.55842185,62938,0,0,0,0,0,0,0,823891,0,0,2246612,1365807,23086,85253,85253,400218,33347,0,87216,294183,4889,11666,11666,35222,911,0,6867,52095,5094,1188,226,99015,0,0,5551.36,0,127.131186,37.59917847
66.18348624,20767,0,0,0,0,0,0,0,352329,0,0,840067,710538,10838,46498,46498,153663,16765,0,102131,310442,66475,20929,19277,33327,869,0,3238,16698,2517,416,79,19368,0,0,134.51,0,126.2808135,36.70352194
65.69716088,103276.3333,0,0,0,0,0,0,0,1771121.333,0,0,,,,,,,,,97893.66667,316936.3333,5159,13877.33333,13877.33333,37438,1002,0,8579.333333,37785.66667,6762.666667,984.3333333,187,29018.66667,0,0,321.95,,127.2529039,37.20324656
,135011,0,0,0,0,0,0,0,881633,0,0,3275066,1950183,33136,131528,131528,595349,49061,0,208283,666354,190545,37724,32961,70140,1541,0,1317,5700,1040,149,28,313995,0,0,222.97,0,128.8325378,37.70906989
44.63425926,97232,0,0,0,0,0,0,0,1231195,0,0,4125909,2538260,41281,162118,162118,731916,55908,0,171489,530982,9625,24461,24461,68094,1522,0,38932,772301,21895,15457,2936,2281904,0,0,2578.13,0,127.1128705,35.85847253
88.50886525,209153,0,0,0,0,0,0,0,6661513,0,0,3625804,2984968,52661,193160,193160,614302,70376,0,475220,2758556,1611943,146566,104641,189565,5954,0,26123,508649,14831,10196,1937,1496659,0,0,2544.14,0,126.7883083,37.38933175
60.52568493,163621,0,0,0,0,0,0,0,1564829,0,0,3575574,2400332,37890,153256,153256,639336,51706,0,252269,1185903,659598,69691,52575,86471,2583,0,22602,448881,12704,8983,1707,1364876,0,0,732.32,0,126.7259249,35.95021983
81.12071535,80312,0,0,0,0,0,0,0,1345541.5,0,0,,,,,,,,,,,,,,,,,13681.5,262855,7818.75,5275.5,1002.25,788450.5,0,0,1270.82,0,127.3692595,36.64681606
57.23708207,43432,0,0,0,0,0,0,0,2444911,0,0,1817965,900392,14861,52475,52475,335882,27486,0,93378,440102,182074,21958,17279,37116,1074,0,1123,16926,711,348,66,56934,0,0,1205.83,0,128.7364437,35.12964291
49.16666667,250439,0,0,0,0,0,0,0,1079441,0,0,1792594,1512555,24595,99386,99386,322490,34700,0,366430,1731554,908700,103385,79811,131599,3919,0,4297,73256,2592,1486,283,218059,0,0,203.01,0,126.4634794,36.78386286
74.31648019,162036,0,0,0,0,0,0,0,1614092,0,0,2561252,1591083,27070,99844.5,99844.5,470620,42186.5,0,184999,939558,472947,49893.5,37653,72770,2129,0,1177,20418.5,705,413.5,78.5,83514,0,0,2390.86,0,128.5365531,35.23193107
,909120,0,0,0,0,0,0,0,1835836,0,0,3520348,2660880,44895,176162,176162,653396,50348,0,609853,4008326,3055464,238389,158445,223084,7106,0,5842,113897,3314,2283,433,400474,0,0,642.44,0,127.6532207,34.69582
44.25531915,76259,0,0,0,0,0,0,0,1044013,0,0,3066577,2795209,46673,178349,178349,560948,50686,0,266251,670308,13510,43914,43914,98465,1624,0,39,722,23,14,3,27582,0,0,299.49,0,127.3891499,34.99442488
,14867,0,0,0,0,0,0,0,177180,0,0,545053,450501,7137,28061,28061,94796,13284,0,46406,123524,1960,7944,7944,14626,400,0,1275,4845,1016,132,25,7183,0,0,59.29,0,128.4112652,38.36279215
37.0031746,150314.5,0,0,0,0,0,0,0,4757244.5,0,0,3716046.5,1901576.5,32338.5,112938.5,112938.5,682128.5,59607.5,0,213486.5,827997,196761.5,39525,34626,83746,2253.5,0,33310,143553,26302,3763.5,715,98353.5,0,0,1240.59,0,128.6497215,35.30866146
50.03731343,82728,0,0,0,0,0,0,0,2812745,0,0,987397,972323,15355,62131,62131,179791,21551,0,301355,1531724,991226,95500,69650,98296,3121,0,20859,400725,11921,8042,1528,1176241,0,0,118.28,0,126.6305944,34.79922557
41.18673647,97232,0,0,0,0,0,0,0,1325047,0,0,4623103,2399327,38842,148540,148540,814010,62219,0,193025,642976,10603,26250,26250,77162,1996,0,2287,38973,1381,791,150,110974,0,0,3531.12,0,127.1194593,35.79185856
44.92,183390,0,0,0,0,0,0,0,2986641,0,0,4242961,4652333,71006,283913,283913,798759,81840,0,366537,931553,17722,61922,61922,129531,2593,0,2490,25667,1747,554,105,99676,0,0,217.18,0,129.2361319,35.82640943
46.45386905,223326,0,0,0,0,0,0,0,2371941,0,0,2783892.5,3289819.5,50321.5,196374,196374,523331.5,49650,0,316918,880835.5,18006,48950.5,48950.5,123041.5,2291.5,0,8977.5,63045.5,6732.5,1460,277.5,123030,0,0,493.19,,127.2208617,36.76398498
29.45634267,72157,0,0,0,0,0,0,0,1356643,0,0,2935160,1718271,29506,110866,110866,532089,36941,0,177845,1068136,671385,58801,41312,70794,2183,0,990,19464,559,390,74,98234,0,0,5194.51,0,126.3917077,34.80342325
64.97305389,76675,0,0,0,0,0,0,0,902281,0,0,2498955,3532370,52593,210746,210746,491314,39539,0,447270,1073073,23171,76866,76866,162804,2602,0,12287,226493,7162,4562,867,658627,0,0,149.42,0,128.0777751,36.06021656
48.72835821,80831,0,0,0,0,0,0,0,760892,0,0,2010022,1644592,27370,110563,110563,373412,33121,0,284810,716046,12800,48324,48324,100092,1929,0,406,2388,311,58,11,41247,0,0,119.65,0,128.7801932,36.58008962
53.37717539,164908,0,0,0,0,0,0,0,5444678,0,0,4710292,3448407,56196,211534,211534,873799,78573,0,414300,1223786,22055,62666,62666,157632,3575,0,22418,407885,13147,8227,1563,1199495,0,0,558.43,,128.3556556,36.20711778
47.40425532,1375,0,0,0,0,0,0,0,37519,0,0,102824,60064,1018,4319,4319,17785,1292,0,5533,15632,236,889,889,1991,48,0,6,125,3,2,0,1659,0,0,136.99,0,130.864643,37.50188291
59.82503771,150314.5,0,0,0,0,0,0,0,4757244.5,0,0,3716046.5,1901576.5,32338.5,112938.5,112938.5,682128.5,59607.5,0,213486.5,827997,196761.5,39525,34626,83746,2253.5,0,33310,143553,26302,3763.5,715,98353.5,0,0,3192.07,0,128.67224,35.19588621
32.20952381,191542,0,0,0,0,0,0,0,7256603,0,0,4944099,3541940,59686,228505,228505,919802,72313,0,538255,1757020,29140,74882,74882,211690,5450,0,21031,84372,16698,2261,430,57796,0,0,763.67,0,128.8453715,35.27186481
37.38914027,120346,0,0,0,0,0,0,0,1775187,0,0,3823092,3411239,56773,212605,212605,711797,62524,0,260456,707416,12235,42208,42208,92805,2039,0,516,10310,289,206,39,63934,0,0,476.98,0,128.129874,35.20485957
52.88656716,195262,0,0,0,0,0,0,0,2076470,0,0,5324393,3404441,58871,220858,220858,949305,91926,0,785187,2217925,597539,88486,73757,180978,4276,0,856,4355,666,108,21,92045,0,0,1113.58,0,126.5291374,33.44171762
59.75,7643,0,0,0,0,0,0,0,150139,0,0,730711,748019,11739,48414,48414,132194,16481,0,108669,257276,5493,18527,18527,39155,580,0,110,545,86,14,3,3696,0,0,62.7,,127.2366165,35.59794577
143.0434193,80376,0,0,0,0,0,0,0,2336988,0,0,4122999,1484686,25025,82556,82556,709587,40744,0,71263,245297,4008,9350,9350,29099,769,0,326,1762,252,43,9,2141,0,0,7703.91,11,126.977259,37.59487377
74.75306958,83847,0,0,0,0,0,0,0,3707398,0,0,4032321,1569405,26770,91086,91086,690625,36863,0,343151,1162796,19443,45578,45578,140005,3592,0,55,198,44,5,1,2,0,0,14356.25,11,126.9959081,37.5600963
134.6939891,108500,0,0,0,0,0,0,0,2337192,0,0,5271375,1966437,34118,113280,113280,910903,53206,0,66143,220079,3768,8880,8880,26974,663,0,670,2410,536,67,13,27,0,0,20266.06,11,127.0410039,37.55098147
